audit_id	teacher_bucket	teacher_label	manual_status	manual_label	agreement	error_type	manual_reason	source_file	source_line	uid	question	teacher_answer	teacher_reason	gold_targets_reference_only
I-085	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	159	34c71dbd-50b7-49ba-ba54-90c25f87accc	What type of job do both Diane Keaton and Jennifer Dundas have in common?	证据不足无法作答	The search results provide information about Diane Keaton's career, including her work as an actress, director, and producer, and her association with Woody Allen. However, the search results do not contain any information about Jennifer Dundas, her profession, or any commonalities between her and Diane Keaton.	"[""actress""]"
I-086	insufficient_evidence	I	supported_answer	S	0	shared_medium_inference	Lip Service 被明确描述为 television serial，Ruta Gedmintas 又出演该剧，二者共同媒介可确定为 television。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	159	82dde96e-d0ef-45f5-811e-8f04a176244d	What type of communication medium does Lip Service and Ruta Gedmintas have in common?	证据不足无法作答	The evidence states that Lip Service is a British television serial drama that debuted on BBC Three, and Ruta Gedmintas starred as Frankie in BBC Three's Lip Service. The evidence does not explicitly state the communication medium of Ruta Gedmintas herself, but it links her to the television series Lip Service.	"[""television""]"
I-087	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	36	690fbe82-95d8-4c6c-80fe-5c444542346e	Who helped resolve the dispute between Virginia and the state where Elk Landing is?	证据不足无法作答	The search results do not contain any information about a dispute between Virginia and the state where Elk Landing is located, nor do they mention who helped resolve such a dispute.	"[""William R. Day""]"
I-088	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	50	fb3076ec-0ae9-4e0d-a9ee-df126d4be4c5	Who was born first, Gavriil Antonovich Katakazi or Hans-Henrik Krause?	证据不足无法作答	The evidence provides the birth date of Gavriil Antonovich Katakazi as 17 July 1794. It does not provide a birth date for Hans-Henrik Krause.	"[""Gavriil Antonovich Katakazi""]"
I-089	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	25	b3f12b97-4b33-40db-a018-12a5debd606a	What is the nationality of the host of Melbourne Weekender?	证据不足无法作答	The evidence identifies the host of Melbourne Weekender as Cameron Ling. However, the provided text does not contain information regarding Cameron Ling's nationality.	"[""Australian""]"
I-090	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	302	65ded171-0e1d-40ef-83a7-5715abed9d6a	What 1988 American Band from California did Black Steel support in 2006?	证据不足无法作答	The search results identify Black Steel as an Australian heavy metal band, not an American band. The evidence lists their 2006 support for Zakk Wylde's Black Label Society, but Black Label Society is an American band formed in Los Angeles, California, which matches the 'American Band from California' criteria. However, the question asks what American Band Black Steel supported, implying the subject of the support is the American band. The evidence states Black Steel supported Zakk Wylde's Black Label Society in 2006.	"[""Black Label Society""]"
I-091	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	14	849f18ea-d95d-4165-97cc-dd46ebb18abe	When did the performer of song Peace In Mississippi die?	证据不足无法作答	"Document [3] states that Mississippi John Hurt died on November 2, 1966. Document [4] identifies the performer of ""Peace in Mississippi"" as Jimi Hendrix, not Mississippi John Hurt. Therefore, the evidence for the death date of the performer of ""Peace in Mississippi"" is missing."	"[""September 18, 1970""]"
I-092	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	44	61e80aec-b34f-4c75-ba9f-c836e99088d5	Elymus and Nicandra, are types of what?	证据不足无法作答	"The search results provide information for Nicandra, identifying it as a monotypic genus of flowering plants in the nightshade family. However, the search results for Elymus only contain a section titled ""Elymus (mythology)"" describing a figure from Greek mythology, not a plant. Therefore, the evidence is insufficient to determine the type of Elymus."	"[""plants""]"
I-093	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	89	f8486661-a6e3-43e0-ab71-eda2878321b4	Who is the Pakistani international cricketer who bowls fast left arm and also stars in Dil-e-Beqarar, a romantic television drama?	证据不足无法作答	The evidence for doc-1 and doc-3 identifies Zia-ul-Haq as a Pakistani fast bowler who is a left arm fast medium bowler, and identifies Junaid Khan as a star of the romantic television drama Dil-e-Beqarar. However, the evidence does not state that Zia-ul-Haq stars in Dil-e-Beqarar. The evidence for doc-4 identifies Sohail Tanvir as a Pakistani cricketer with an unorthodox left arm bowling action, but does not mention his involvement in Dil-e-Beqarar.	"[""Junaid Khan""]"
I-094	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	102	48ac8513-e8e2-481f-af24-e432ab0c4b9e	"When did the cleveland rams move to the city where the subject of ""Heaven Adores You"" died?"	证据不足无法作答	"The evidence identifies the subject of ""Heaven Adores You"" as Elliott Smith, who died in 2003. The evidence does not contain information about the Cleveland Rams' relocation history or the city they moved to."	"[""1946""]"
I-095	insufficient_evidence	I	supported_answer	S	0	temporal_inference	证据通过 2015 语境中的 previous year's edition 指向 2014，可确定最近一次夺冠年份。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	206	e0d27b17-abe1-4684-8d1f-f70d6b609f67	when was the last time real madrid won copa del rey?	证据不足无法作答	The evidence mentions Real Madrid's most recent victory in the Copa del Rey was in 2011, and their most recent final was in 2015. However, the text does not explicitly state the result of the 2015 final, only that Barcelona had lost to Real Madrid in the previous year's edition. Therefore, the specific year of the most recent win is not definitively confirmed in the provided text.	"[""2013–14""]"
I-096	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	160	f5ade199-0ee0-41c0-a8be-a0d42533a54a	In 2018, who was elected mayor of the city which was Mythbusters' narrative location?	证据不足无法作答	The evidence identifies the city as Fort Grey, California, based on the description of Courtney Rose running for mayor of his hometown there. However, the provided text does not contain information about the 2018 mayoral election results or the name of the person elected in that year.	"[""former Acting Mayor London Breed"", ""London Breed""]"
I-097	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	101	7ed7e4b3-a27b-45da-9e4f-810e546ba379	when do they get joey back in the following?	证据不足无法作答	The provided search results discuss the TV series 'Joey' and a character named 'Joey Buchanan', but none of the evidence mentions a character named 'Joey' being returned or retrieved.	"[""13""]"
I-098	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	33	6c269721-0f15-4c5c-8149-e5c314813f5a	Are Richard Philipp and Francisco Arce from the same country?	证据不足无法作答	The search results do not contain information about Richard Philipp or Francisco Arce. The provided evidence lists other individuals with similar names, such as Juan Bautista Avalle-Arce, Martín Vasquez de Arce, Francisco Arce Montes, Philipp Mainländer, and Manuel José Arce, but none of them are the specific individuals asked about.	"[""no""]"
I-099	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	16	fd4d7915-48a1-4ede-8a25-bb83e4473fe5	Which country Emma Snowsill's husband is from?	证据不足无法作答	Document 1 explicitly states that Emma Snowsill is married to Jan Frodeno, who is the 2008 Olympic champion in men's triathlon. While the text identifies him as her husband, it does not explicitly state his country of origin.	"[""German""]"
I-100	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	17	88409079-db38-4c63-8aa4-62dc1fd1a8b5	What position was it that the religious figure who said those who live by the sword die by the sword was the Son of God?	证据不足无法作答	The evidence identifies the religious figure as Jesus, who is the Son of God, based on the Gospel of Matthew. However, the provided text does not state the specific position or title held by Jesus.	"[""the Arian position"", ""Arianism""]"
A-001	ambiguous_evidence	A	supported_answer	S	0	compatible_specificity	political documentary 与 visual nonstory documentary 都是 documentary 的细分类，不是互斥候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	20	ab0ca3b6-e363-4e7a-927c-9c73f3d44caa	Fear of a Black Republican And Castro Street are what genre of film?	证据不足无法作答	"The evidence identifies ""Fear of a Black Republican"" as an American independent political documentary and ""Castro Street"" as a visual nonstory documentary film. The question asks for the genre of film for both, but the evidence does not provide a single genre classification that applies to both films."	"[""documentary""]"
A-002	ambiguous_evidence	A	insufficient_evidence	I	0	missing_fact	证据只描述若干跳舞场景，没有给出问题所需的唯一舞种或特定事件限定。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	108	07c75140-2c03-458a-a86d-259063e2a35b	what dance do they do in vampire diaries?	证据不足无法作答	"The search results provide specific episodes and scenes involving dancing in The Vampire Diaries, such as a scene in ""Memory Lane"" where Katherine and Stefan dance at a Founder's party, a ""dance-like-no-one's-watching sequence"" for Damon and Vicki, and a reference to ""The Last Dance"" episode. However, the evidence does not specify a single, universal dance style performed throughout the series."	"[""1980s decade dance""]"
A-003	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	144	1e31ce06-ff59-4d44-9bf9-2a5d598c1e1a	when did the t mobile sidekick come out?	November 5, 2007, November 7, 2007, May 13, 2009	The evidence mentions the Danger Hiptop was first released on November 5, 2007, through Telstra in Australia, and the T-Mobile USA release followed on November 7, 2007. It also mentions the Sidekick 2009 edition was released on May 13, 2009.	"[""2002""]"
A-004	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	176	a6067ed5-5f04-436a-aa85-4cae373a3da9	Crestwood is located in which greater metropolitan area?	证据不足无法作答	"The search results provide information for multiple places named Crestwood, including Crestwood, Missouri, Crestwood, Kentucky, and Crestwood (Washington, D.C.). The evidence for Crestwood, Missouri explicitly states it is part of the Metropolitan Statistical Area known as Greater St. Louis. The evidence for Crestwood, Kentucky mentions it is just outside Louisville. The evidence for Crestwood (Washington, D.C.) describes it as a neighborhood in Washington, D.C. without explicitly naming a greater metropolitan area. The question asks for the greater metropolitan area of ""Crestwood"" without specifying the state. Since there are multiple places named Crestwood with different metropolitan areas, the evidence is ambiguous."	"[""Greater St. Louis""]"
A-005	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	250	30e754ff-16ba-4690-8db6-a946d07f63fb	how many rides are in six flags california?	证据不足无法作答	"The search results identify ""Six Flags Magic Mountain"" as a theme park located in Valencia, California, and state it has 19 roller coasters. The question asks for the number of rides in ""Six Flags California,"" which is ambiguous. ""Six Flags California"" could refer to Six Flags Magic Mountain, Six Flags Discovery Kingdom, or potentially other Six Flags parks in California. The evidence provides the number of roller coasters for Magic Mountain (19) but does not provide a total number of rides for any specific park, nor does it clarify if ""Six Flags California"" refers to a specific park or a collection of parks."	"[""43""]"
A-006	ambiguous_evidence	A	supported_answer	S	0	predicate_specificity	3.5 billion years 明确对应已知最早的化石化原核生物；约40亿年描述的是更宽泛的最早生命祖先。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	47	817939b9-a192-4de9-91d2-437ccfadec51	when did prokaryotic cells first appear on earth?	3.5 billion years ago or 4 billion years ago	The evidence provides conflicting timelines for the first appearance of prokaryotic cells. Doc-1 states the oldest known fossilized prokaryotes were laid down approximately 3.5 billion years ago. However, Doc-2 and Doc-4 state that the ancestors of modern bacteria were the first forms of life to appear on Earth, about 4 billion years ago. Doc-5 also states that prokaryotic cells were the first form of life on Earth, but does not provide a specific date.	"[""approximately 3.5 billion years ago""]"
A-007	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	83	71552ce9-763e-4655-94c2-0ce1180eb779	who played 2nd base for boston red sox?	Mark Bellhorn, Brock Holt, Carlos Febles	The evidence identifies Mark Bellhorn as the starting second baseman for the Boston Red Sox during the 2004 World Series championship season. It also mentions Brock Holt as a current second baseman for the Boston Red Sox, and Carlos Febles as a former second baseman who is now a coach for the team. This indicates multiple players have played the position, making the answer ambiguous.	"[""Dustin Luis Pedroia""]"
A-008	ambiguous_evidence	A	supported_answer	S	0	temporal_granularity	1997 是首次引入，2002 是成为固定节目；两个日期对应不同谓词，所问 start 可由 1997 唯一回答。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	127	26ef7f3f-f263-4322-8aba-f10cd76e8672	when did red sox start playing sweet caroline?	1997	Document 1 states the song has been played at Fenway Park since at least 1997. Document 4 states the song was first introduced to Fenway Park in 1997. Document 5 states it has been a regular part of the program since 2002.	"[""at least 1997""]"
A-009	ambiguous_evidence	A	supported_answer	S	0	predicate_mismatch	Islamic Jihad Organization claimed responsibility；Hezbollah carried out 是不同关系，不构成 claimed 的竞争答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	175	beace859-ab48-40de-b036-4a95d981a096	who claimed responsibility for the bombing of the embassy in beirut?	证据不足无法作答	Document 2 states that a pro-Iranian group calling itself the Islamic Jihad Organization took responsibility for the bombing in a telephone call immediately after the blast. Document 5 states that a U.S. District Court determined the bombing was carried out by the militant group Hezbollah with the approval and financing of senior Iranian officials.	"[""Islamic Jihad Organization""]"
A-010	ambiguous_evidence	A	supported_answer	S	0	event_disambiguation	证据把所问推翻墨西哥统治的行动对应到约30名非墨西哥定居者；Fremont 后来抵达、Alvarado 是另一事件。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	205	e7de92d6-cc39-4cf1-9b8d-049ec6762a2a	who led a small force to overthrow mexican rule in northern california?	John C. Frémont and the settlers	Document 1 states that on June 15, 1846, some 30 non-Mexican settlers staged a revolt, seized the small Mexican garrison in Sonoma, and captured Mexican general Mariano Vallejo. It also mentions that American army captain John C. Frémont arrived with about 60 well-armed men. Document 4 mentions Juan Bautista Alvarado led a coup in 1836, but this is a different event. The question asks who led a small force to overthrow Mexican rule in northern California, and the evidence points to the group of settlers and Frémont.	"[""thirty-three American immigrants""]"
A-011	ambiguous_evidence	A	supported_answer	S	0	predicate_mismatch	Granville Woods 的 Multiplex Telegraph 明确用于车站与行驶列车通信；其他发明回答的是铁路信号或一般电报。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	279	77b0fa2f-2473-4183-ab17-6ff2c06c0c23	who invented the train to station communication system?	Granville Woods, William Robinson, Thomas Edison, Nathan Stubblefield, William Fothergill Cooke, Charles Wheatstone, Samuel Morse	Document 5 states that Granville Woods invented the Multiplex Telegraph, a device that sent messages between train stations and moving trains. Document 1 mentions William Robinson invented the first track circuit used in railway signaling. Document 3 mentions Thomas Edison and Nathan Stubblefield working on induction transmission systems for trains. Document 2 and 4 mention Cooke and Wheatstone, and Morse, who developed the electrical telegraph used on railways.	"[""Granville Tailer Woods""]"
A-012	ambiguous_evidence	A	supported_answer	S	0	temporal_scope	最后一次 Firefall 和停止命令都明确在 1968 年 1 月；1969 是更宽泛的行政叙述，不是同一事件的竞争日期。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	468	8f2e0202-ffb9-422c-be61-c0a9230ee40d	when did the fire falls stop in yosemite?	Thursday, January 25, 1968	The evidence states that the last Firefall occurred on Thursday, January 25, 1968, and the National Park Service ordered it to stop in January 1968. The Park Service also stopped the practice in 1969 as part of a process to de-emphasize artificial attractions.	"[""January 1968""]"
A-013	ambiguous_evidence	A	insufficient_evidence	I	0	missing_entity_evidence	该轮可见 passage 未可靠提供 Say Anything 的实体事实；缺一侧比较依据属于证据不足，不是多个答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	505	98c89766-9c13-4725-bf00-bd563c320385	Are Lynda Thomas and Say Anything both bands?	Lynda Thomas is a musician, Say Anything is a band	Document 1 describes Lynda Thomas as a Mexican musician, singer and songwriter, confirming she is a musician, not a band. Document 1 also describes Say Anything as a music group, confirming it is a band. The evidence supports the classification of both as musical acts, but Lynda Thomas is an individual and Say Anything is a group.	"[""no""]"
A-014	ambiguous_evidence	A	supported_answer	S	0	temporal_granularity	986、约1000年和 late 10th century 是兼容的时间粒度，共同支持十世纪末这一答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	25	fe2ce6a0-d8f2-47f0-9218-154ea18caf11	when did the vikings come to north america?	about 986 or ca. 1000	Document 1 states that in about 986, the Norwegian Vikings Bjarni Herjólfsson, Leif Ericson and Þórfinnr Karlsefni from Greenland reached North America. Document 4 states that Leif Erikson first landed in ca. 1000. Document 2 states the Norse colonization began in the late 10th century AD.	"[""late 10th century AD""]"
A-015	ambiguous_evidence	A	insufficient_evidence	I	0	undefined_measure	证据给出消费量和多数吸烟者所在地区，但没有定义或直接测量 most popular，不能据此制造多个候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	35	5a7926b0-5e8f-46f0-9199-f8a8335d5ca0	where is smoking most popular in the world?	developing countries	The evidence states that tobacco smoking is practiced by over one billion people globally, with the majority in developing countries. It also notes that Russia leads as the top consumer of tobacco, followed by Indonesia, Laos, Ukraine, Belarus, Greece, Jordan, and China. The evidence does not specify a single location where smoking is most popular.	"[""Montenegro""]"
A-016	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	55	2f072842-0204-4247-aecb-a35e8cdabf2e	who did jessie belong to in toy story?	Emily or Al	The evidence states that Jessie was outgrown and abandoned by her owner Emily when Emily grew into her adolescence. It also mentions she was later owned by Al.	"[""Emily""]"
A-017	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	74	9ae73f1c-4be9-4d40-a6fc-60127e23ff41	when did the nes released in the us?	18 October 1985 or 1986	Document 1 states the NES was released on 18 October 1985 in the US. Document 2 states the NES was launched in test markets in 1985 and fully throughout the US in 1986. The evidence contains conflicting dates for the US release.	"[""1985""]"
A-018	ambiguous_evidence	A	insufficient_evidence	I	0	entity_mismatch	问题所指丈夫是 Alexander Hamilton，证据却围绕 William S. Hamilton；其多个死因不属于目标实体。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	260	fccbd9a3-41f0-4b20-b02a-5cd6cf61d3f1	What is the cause of death of Elizabeth Schuyler Hamilton's husband?	spinal exhaustion terminating in paralysis superinduced by great bodily and mental strain; mountain fever, most likely cholera during an 1850 epidemic	"The evidence states that William S. Hamilton, the husband of Elizabeth Schuyler Hamilton, died in Sacramento, California on October 9, 1850. The text provides two conflicting causes of death: ""spinal exhaustion terminating in paralysis superinduced by great bodily and mental strain"" and ""mountain fever, most likely cholera during an 1850 epidemic."""	"[""shot""]"
A-019	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	384	0acb0984-5f99-4bab-b5ed-4e3cdb5e85e3	who won season 2 of food network star?	ambiguous_evidence	"The search evidence includes a document (doc-1) that explicitly lists ""season two winner Guy Fieri"" among the guest judges, and another document (doc-2) that lists the winner of season 2 as ""Lenny McNab"" with a date of August 10, 2014. These two pieces of evidence provide conflicting information regarding the winner of season 2."	"[""Guy Fieri""]"
A-020	ambiguous_evidence	A	supported_answer	S	0	predicate_mismatch	nucleus 是 cell control centre；centrosome 是 microtubule organizing center，后者不是同一谓词下的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	395	33a48fd5-aa52-4a7e-a1d6-cf360e689e7c	what is the control centre of a cell?	Cell nucleus	"The search results provide multiple definitions for the ""control centre"" of a cell. Document 1 explicitly states that the nucleus is the control center of the cell. Document 4 describes the centrosome as the main microtubule organizing center (MTOC) of the animal cell, which is a distinct function. Document 3 discusses a ""nucleolar detention center"" (DC) but describes it as a region for protein detention during stress, not the primary control center. Therefore, the evidence supports the nucleus as the primary answer, but the presence of the centrosome as a ""main organizing center"" creates ambiguity regarding whether the question refers to the general control center (nucleus) or the specific microtubule organizing center (centrosome)."	"[""the nucleus""]"
A-021	ambiguous_evidence	A	ambiguous_evidence	A	1	aligned_ambiguous	可见证据在同一问题谓词下支持多个互不兼容的候选答案。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	2	f952355b-1cbc-43ae-8bec-54e6823dab2c	who won the first i'm a celeb?	ambiguous_evidence	The evidence contains two distinct versions of the show: the UK version (series 1) and the Australian version (season 1). The UK version's first series winner is Tony Blackburn, while the Australian version's first season winner is Andrew 'Freddie' Flintoff. The question does not specify the country, making the answer ambiguous.	"[""Tony Blackburn""]"
